Year,Economy,Region,Scenario,Sales,Battery_cost_measure,Battery_cost,Total_cost,Battery_cost_Region,Battery_cost_Measure
2024,12_NZ,Oceania,Reference,12377.0,China_Max,4949.413747162643,61258893.94863203,China,Max
2024,13_PNG,Oceania,Reference,0.0,China_Max,4949.413747162643,0.0,China,Max
2024,13_PNG,Oceania,Carbon Neutral,0.0,China_Max,4949.413747162643,0.0,China,Max
2024,16_RUS,Russia,Carbon Neutral,41686.0,China_Max,4949.413747162643,206321261.46422192,China,Max
2024,14_PE,Other Americas,Carbon Neutral,9381.0,China_Max,4949.413747162643,46430450.36213275,China,Max
2024,16_RUS,Russia,Reference,13958.0,China_Max,4949.413747162643,69083917.08289617,China,Max
2024,18_CT,Northeast Asia,Reference,18730.9999999999,China_Max,4949.413747162643,92707468.89810297,China,Max
2024,17_SIN,Southeast Asia,Reference,4250.0,China_Max,4949.413747162643,21035008.42544123,China,Max
2024,18_CT,Northeast Asia,Carbon Neutral,31482.999999999996,China_Max,4949.413747162643,155822393.00192147,China,Max
2024,19_THA,Southeast Asia,Carbon Neutral,94240.9999999999,China_Max,4949.413747162643,466437700.9463541,China,Max
2024,19_THA,Southeast Asia,Reference,47551.0,China_Max,4949.413747162643,235349573.09133083,China,Max
2024,20_USA,USA,Carbon Neutral,648605.9999999998,China_Max,4949.413747162643,3210219452.892172,China,Max
2024,20_USA,USA,Reference,401230.9999999999,China_Max,4949.413747162643,1985858227.1878138,China,Max
2024,21_VN,Southeast Asia,Carbon Neutral,9193.0,China_Max,4949.413747162643,45499960.57766617,China,Max
2024,12_NZ,Oceania,Carbon Neutral,20192.0,China_Max,4949.413747162643,99938562.38270809,China,Max
2024,17_SIN,Southeast Asia,Carbon Neutral,8923.0,China_Max,4949.413747162643,44163618.86593226,China,Max
2024,21_VN,Southeast Asia,Reference,5337.0,China_Max,4949.413747162643,26415021.168607023,China,Max
2024,11_MEX,Other Americas,Reference,47661.0,China_Max,4949.413747162643,235894008.60351872,China,Max
2024,10_MAS,Southeast Asia,Reference,10692.0,China_Max,4949.413747162643,52919131.78466298,China,Max
2024,01_AUS,Oceania,Carbon Neutral,45340.0,China_Max,4949.413747162643,224406419.29635423,China,Max
2024,01_AUS,Oceania,Reference,26831.0,China_Max,4949.413747162643,132797720.25012086,China,Max
2024,02_BD,Southeast Asia,Carbon Neutral,692.0,China_Max,4949.413747162643,3424994.313036549,China,Max
2024,02_BD,Southeast Asia,Reference,326.0,China_Max,4949.413747162643,1613508.8815750214,China,Max
2024,03_CDA,Other Americas,Carbon Neutral,65582.0,China_Max,4949.413747162643,324592452.36642045,China,Max
2024,03_CDA,Other Americas,Reference,41365.0,China_Max,4949.413747162643,204732499.6513827,China,Max
2024,04_CHL,Other Americas,Carbon Neutral,3593.0,China_Max,4949.413747162643,17783243.593555376,China,Max
2024,04_CHL,Other Americas,Reference,9923.9999999999,China_Max,4949.413747162643,49117982.02684157,China,Max
2024,05_PRC,China,Carbon Neutral,3157744.9999999986,China_Max,4949.413747162643,15628986513.034092,China,Max
2024,11_MEX,Other Americas,Carbon Neutral,86299.9999999999,China_Max,4949.413747162643,427134406.38013554,China,Max
2024,06_HKC,Northeast Asia,Carbon Neutral,1923.0,China_Max,4949.413747162643,9517722.635793762,China,Max
2024,06_HKC,Northeast Asia,Reference,1603.9999999999,China_Max,4949.413747162643,7938859.650448384,China,Max
2024,07_INA,Southeast Asia,Carbon Neutral,54678.0,China_Max,4949.413747162643,270624044.867359,China,Max
2024,07_INA,Southeast Asia,Reference,18778.999999999898,China_Max,4949.413747162643,92945040.75796676,China,Max
2024,08_JPN,Northeast Asia,Carbon Neutral,226269.0,China_Max,4949.413747162643,1119898899.156744,China,Max
2024,08_JPN,Northeast Asia,Reference,205791.0,China_Max,4949.413747162643,1018544804.4423474,China,Max
2024,09_ROK,Northeast Asia,Carbon Neutral,144109.0,China_Max,4949.413747162643,713255065.6898613,China,Max
2024,09_ROK,Northeast Asia,Reference,72278.0,China_Max,4949.413747162643,357733726.8174215,China,Max
2024,10_MAS,Southeast Asia,Carbon Neutral,17941.0,China_Max,4949.413747162643,88797432.03784497,China,Max
2024,05_PRC,China,Reference,1644128.0000000005,China_Max,4949.413747162643,8137469725.295024,China,Max
2025,15_RP,Southeast Asia,Carbon Neutral,7880.0,China_Max,4699.5536876507085,37032483.05868758,China,Max
2025,14_PE,Other Americas,Reference,6789.0,China_Max,4699.5536876507085,31905269.98546066,China,Max
2025,14_PE,Other Americas,Carbon Neutral,18000.0,China_Max,4699.5536876507085,84591966.37771276,China,Max
2025,12_NZ,Oceania,Carbon Neutral,34581.0,China_Max,4699.5536876507085,162515266.07264915,China,Max
2025,13_PNG,Oceania,Carbon Neutral,3.0,China_Max,4699.5536876507085,14098.661062952126,China,Max
2025,12_NZ,Oceania,Reference,15680.9999999999,China_Max,4699.5536876507085,73693701.3760503,China,Max
2025,15_RP,Southeast Asia,Reference,2609.0,China_Max,4699.5536876507085,12261135.571080698,China,Max
2025,13_PNG,Oceania,Reference,1.0,China_Max,4699.5536876507085,4699.5536876507085,China,Max
2025,16_RUS,Russia,Carbon Neutral,118734.0,China_Max,4699.5536876507085,557996807.5495192,China,Max
2025,18_CT,Northeast Asia,Reference,27243.0,China_Max,4699.5536876507085,128029941.11266825,China,Max
2025,17_SIN,Southeast Asia,Carbon Neutral,12335.0,China_Max,4699.5536876507085,57968994.737171486,China,Max
2025,17_SIN,Southeast Asia,Reference,4612.0,China_Max,4699.5536876507085,21674341.60744507,China,Max
2025,18_CT,Northeast Asia,Carbon Neutral,66979.0,China_Max,4699.5536876507085,314771406.4451568,China,Max
2025,19_THA,Southeast Asia,Carbon Neutral,139826.99999999988,China_Max,4699.5536876507085,657124493.4831351,China,Max
2025,19_THA,Southeast Asia,Reference,52500.0,China_Max,4699.5536876507085,246726568.6016622,China,Max
2025,20_USA,USA,Carbon Neutral,1132676.0,China_Max,4699.5536876507085,5323071672.713454,China,Max
2025,20_USA,USA,Reference,533117.0000000002,China_Max,4699.5536876507085,2505411963.299284,China,Max
2025,21_VN,Southeast Asia,Carbon Neutral,22482.0,China_Max,4699.5536876507085,105655366.00576323,China,Max
2025,11_MEX,Other Americas,Reference,66763.0,China_Max,4699.5536876507085,313756302.8486242,China,Max
2025,16_RUS,Russia,Reference,16257.999999999902,China_Max,4699.5536876507085,76405343.85382476,China,Max
2025,21_VN,Southeast Asia,Reference,9246.0,China_Max,4699.5536876507085,43452073.39601845,China,Max
2025,11_MEX,Other Americas,Carbon Neutral,169190.0,China_Max,4699.5536876507085,795117488.4136233,China,Max
2025,10_MAS,Southeast Asia,Carbon Neutral,44938.999999999905,China_Max,4699.5536876507085,211193243.16933474,China,Max
2025,10_MAS,Southeast Asia,Reference,18997.0,China_Max,4699.5536876507085,89277421.40430051,China,Max
2025,01_AUS,Oceania,Carbon Neutral,90539.0,China_Max,4699.5536876507085,425492891.3262075,China,Max
2025,01_AUS,Oceania,Reference,33787.9999999999,China_Max,4699.5536876507085,158788519.99834165,China,Max
2025,02_BD,Southeast Asia,Carbon Neutral,1466.9999999999,China_Max,4699.5536876507085,6894245.259783119,China,Max
2025,02_BD,Southeast Asia,Reference,394.9999999999,China_Max,4699.5536876507085,1856323.70662156,China,Max
2025,03_CDA,Other Americas,Reference,53951.0,China_Max,4699.5536876507085,253545621.00244337,China,Max
2025,04_CHL,Other Americas,Carbon Neutral,11805.9999999999,China_Max,4699.5536876507085,55482930.836403795,China,Max
2025,04_CHL,Other Americas,Reference,15639.0,China_Max,4699.5536876507085,73496320.12116943,China,Max
2025,05_PRC,China,Carbon Neutral,5205072.000000001,China_Max,4699.5536876507085,24461515312.087452,China,Max
2025,03_CDA,Other Americas,Carbon Neutral,126577.0,China_Max,4699.5536876507085,594855407.1217637,China,Max
2025,06_HKC,Northeast Asia,Carbon Neutral,4861.0,China_Max,4699.5536876507085,22844530.475670096,China,Max
2025,06_HKC,Northeast Asia,Reference,1968.0000000000002,China_Max,4699.5536876507085,9248721.657296596,China,Max
2025,07_INA,Southeast Asia,Carbon Neutral,97889.0,China_Max,4699.5536876507085,460034610.9304402,China,Max
2025,07_INA,Southeast Asia,Reference,20348.0,China_Max,4699.5536876507085,95626518.43631662,China,Max
2025,08_JPN,Northeast Asia,Carbon Neutral,440030.0,China_Max,4699.5536876507085,2067944609.1769412,China,Max
2025,08_JPN,Northeast Asia,Reference,205905.99999999988,China_Max,4699.5536876507085,967666301.6094062,China,Max
2025,09_ROK,Northeast Asia,Carbon Neutral,270939.0,China_Max,4699.5536876507085,1273292376.5783954,China,Max
2025,05_PRC,China,Reference,1892450.9999999998,China_Max,4699.5536876507085,8893675075.74827,China,Max
2025,09_ROK,Northeast Asia,Reference,100028.0,China_Max,4699.5536876507085,470086956.2683251,China,Max
2026,15_RP,Southeast Asia,Reference,3518.9999999999,China_Max,4450.376305897003,15660874.220451107,China,Max
2026,15_RP,Southeast Asia,Carbon Neutral,14499.0,China_Max,4450.376305897003,64526006.05920064,China,Max
2026,14_PE,Other Americas,Reference,9141.0,China_Max,4450.376305897003,40680889.8122045,China,Max
2026,12_NZ,Oceania,Reference,19919.0,China_Max,4450.376305897003,88647045.63716239,China,Max
2026,13_PNG,Oceania,Reference,12.0,China_Max,4450.376305897003,53404.51567076403,China,Max
2026,13_PNG,Oceania,Carbon Neutral,43.0,China_Max,4450.376305897003,191366.18115357112,China,Max
2026,16_RUS,Russia,Carbon Neutral,324295.0,China_Max,4450.376305897003,1443234784.1208684,China,Max
2026,14_PE,Other Americas,Carbon Neutral,35246.999999999905,China_Max,4450.376305897003,156862413.65395123,China,Max
2026,16_RUS,Russia,Reference,19285.9999999999,China_Max,4450.376305897003,85829957.43552916,China,Max
2026,21_VN,Southeast Asia,Reference,15447.9999999999,China_Max,4450.376305897003,68749413.17349645,China,Max
2026,17_SIN,Southeast Asia,Reference,5094.0,China_Max,4450.376305897003,22670216.90223933,China,Max
2026,18_CT,Northeast Asia,Carbon Neutral,108817.0,China_Max,4450.376305897003,484276598.47879416,China,Max
2026,18_CT,Northeast Asia,Reference,39119.9999999999,China_Max,4450.376305897003,174098721.08669028,China,Max
2026,19_THA,Southeast Asia,Carbon Neutral,252892.99999999997,China_Max,4450.376305897003,1125469015.1272106,China,Max
2026,19_THA,Southeast Asia,Reference,64780.00000000001,China_Max,4450.376305897003,288295377.0960079,China,Max
2026,20_USA,USA,Carbon Neutral,2093859.0000000002,China_Max,4450.376305897003,9318460481.489193,China,Max
2026,20_USA,USA,Reference,706793.9999999999,China_Max,4450.376305897003,3145499270.7501655,China,Max
2026,21_VN,Southeast Asia,Carbon Neutral,44240.9999999999,China_Max,4450.376305897003,196889098.14918885,China,Max
2026,12_NZ,Oceania,Carbon Neutral,61131.0,China_Max,4450.376305897003,272055953.9557897,China,Max
2026,17_SIN,Southeast Asia,Carbon Neutral,14754.9999999999,China_Max,4450.376305897003,65665302.39350983,China,Max
2026,11_MEX,Other Americas,Reference,93327.0,China_Max,4450.376305897003,415340269.50044954,China,Max
2026,06_HKC,Northeast Asia,Carbon Neutral,7721.0,China_Max,4450.376305897003,34361355.45783076,China,Max
2026,10_MAS,Southeast Asia,Reference,31526.0,China_Max,4450.376305897003,140302563.4197089,China,Max
2026,01_AUS,Oceania,Carbon Neutral,157617.99999999988,China_Max,4450.376305897003,701459412.5828732,China,Max
2026,01_AUS,Oceania,Reference,43135.0,China_Max,4450.376305897003,191966981.9548672,China,Max
2026,02_BD,Southeast Asia,Carbon Neutral,2724.0,China_Max,4450.376305897003,12122825.057263436,China,Max
2026,02_BD,Southeast Asia,Reference,481.9999999999,China_Max,4450.376305897003,2145081.3794419104,China,Max
2026,03_CDA,Other Americas,Carbon Neutral,230989.0,China_Max,4450.376305897003,1027987972.5228428,China,Max
2026,03_CDA,Other Americas,Reference,70701.0,China_Max,4450.376305897003,314646055.203224,China,Max
2026,04_CHL,Other Americas,Carbon Neutral,38145.0,China_Max,4450.376305897003,169759604.18844116,China,Max
2026,04_CHL,Other Americas,Reference,24374.0,China_Max,4450.376305897003,108473472.07993354,China,Max
2026,05_PRC,China,Carbon Neutral,5735496.000000001,China_Max,4450.376305897003,25525115500.967037,China,Max
2026,11_MEX,Other Americas,Carbon Neutral,329608.0,China_Max,4450.376305897003,1466879633.4340992,China,Max
2026,05_PRC,China,Reference,1713656.0000000002,China_Max,4450.376305897003,7626414058.858234,China,Max
2026,06_HKC,Northeast Asia,Reference,1917.9999999999,China_Max,4450.376305897003,8535821.754710006,China,Max
2026,07_INA,Southeast Asia,Carbon Neutral,208730.0,China_Max,4450.376305897003,928927046.3298813,China,Max
2026,07_INA,Southeast Asia,Reference,22501.9999999999,China_Max,4450.376305897003,100142367.63529392,China,Max
2026,08_JPN,Northeast Asia,Carbon Neutral,820189.9999999998,China_Max,4450.376305897003,3650154142.3336616,China,Max
2026,08_JPN,Northeast Asia,Reference,208786.00000000012,China_Max,4450.376305897003,929176267.403012,China,Max
2026,09_ROK,Northeast Asia,Carbon Neutral,443689.0000000001,China_Max,4450.376305897003,1974583012.7871356,China,Max
2026,09_ROK,Northeast Asia,Reference,140824.99999999988,China_Max,4450.376305897003,626724243.2779449,China,Max
2026,10_MAS,Southeast Asia,Carbon Neutral,100064.0,China_Max,4450.376305897003,445322454.6732777,China,Max
2027,16_RUS,Russia,Carbon Neutral,687156.9999999999,China_Max,4201.198924143297,2886883249.1175346,China,Max
2027,15_RP,Southeast Asia,Reference,4588.9999999999,China_Max,4201.198924143297,19279301.862893168,China,Max
2027,15_RP,Southeast Asia,Carbon Neutral,23868.0,China_Max,4201.198924143297,100274215.92145221,China,Max
2027,14_PE,Other Americas,Reference,11796.9999999999,China_Max,4201.198924143297,49561543.70811805,China,Max
2027,14_PE,Other Americas,Carbon Neutral,60055.0,China_Max,4201.198924143297,252303001.38942567,China,Max
2027,13_PNG,Oceania,Carbon Neutral,247.0,China_Max,4201.198924143297,1037696.1342633943,China,Max
2027,12_NZ,Oceania,Reference,24281.9999999999,China_Max,4201.198924143297,102013512.27604711,China,Max
2027,16_RUS,Russia,Reference,21674.0,China_Max,4201.198924143297,91056785.48188181,China,Max
2027,13_PNG,Oceania,Reference,51.0,China_Max,4201.198924143297,214261.14513130812,China,Max
2027,17_SIN,Southeast Asia,Carbon Neutral,17495.0,China_Max,4201.198924143297,73499975.17788698,China,Max
2027,19_THA,Southeast Asia,Reference,73969.9999999999,China_Max,4201.198924143297,310762684.4188792,China,Max
2027,18_CT,Northeast Asia,Carbon Neutral,186856.0,China_Max,4201.198924143297,785019226.1697198,China,Max
2027,18_CT,Northeast Asia,Reference,53015.0,China_Max,4201.198924143297,222726560.96345687,China,Max
2027,19_THA,Southeast Asia,Carbon Neutral,379929.0,China_Max,4201.198924143297,1596157306.0508385,China,Max
2027,12_NZ,Oceania,Carbon Neutral,93346.0,China_Max,4201.198924143297,392165114.77308017,China,Max
2027,20_USA,USA,Carbon Neutral,3314025.000000001,China_Max,4201.198924143297,13922878264.583992,China,Max
2027,20_USA,USA,Reference,892800.9999999995,China_Max,4201.198924143297,3750834600.6740575,China,Max
2027,21_VN,Southeast Asia,Carbon Neutral,83731.0,China_Max,4201.198924143297,351770587.11744237,China,Max
2027,21_VN,Southeast Asia,Reference,23498.0,China_Max,4201.198924143297,98719772.31951918,China,Max
2027,17_SIN,Southeast Asia,Reference,5573.9999999999,China_Max,4201.198924143297,23417482.803174313,China,Max
2027,11_MEX,Other Americas,Reference,123527.0,China_Max,4201.198924143297,518961499.502649,China,Max
2027,11_MEX,Other Americas,Carbon Neutral,590388.9999999999,China_Max,4201.198924143297,2480341631.626036,China,Max
2027,10_MAS,Southeast Asia,Reference,50914.0,China_Max,4201.198924143297,213899842.0238318,China,Max
2027,01_AUS,Oceania,Carbon Neutral,266006.0,China_Max,4201.198924143297,1117544121.0156617,China,Max
2027,01_AUS,Oceania,Reference,52898.9999999999,China_Max,4201.198924143297,222239221.8882558,China,Max
2027,02_BD,Southeast Asia,Carbon Neutral,4596.0,China_Max,4201.198924143297,19308710.255362593,China,Max
2027,02_BD,Southeast Asia,Reference,589.0,China_Max,4201.198924143297,2474506.1663204017,China,Max
2027,03_CDA,Other Americas,Carbon Neutral,361685.0,China_Max,4201.198924143297,1519510632.8787682,China,Max
2027,03_CDA,Other Americas,Reference,88451.99999999991,China_Max,4201.198924143297,371604447.2383225,China,Max
2027,04_CHL,Other Americas,Reference,36203.0,China_Max,4201.198924143297,152096004.65075976,China,Max
2027,05_PRC,China,Carbon Neutral,7610523.000000001,China_Max,4201.198924143297,31973321039.76782,China,Max
2027,05_PRC,China,Reference,1712222.0000000005,China_Max,4201.198924143297,7193385224.294485,China,Max
2027,04_CHL,Other Americas,Carbon Neutral,101204.99999999991,China_Max,4201.198924143297,425182337.11792195,China,Max
2027,06_HKC,Northeast Asia,Reference,2230.9999999999,China_Max,4201.198924143297,9372874.799763275,China,Max
2027,10_MAS,Southeast Asia,Carbon Neutral,202943.0,China_Max,4201.198924143297,852603913.262413,China,Max
2027,06_HKC,Northeast Asia,Carbon Neutral,15167.0,China_Max,4201.198924143297,63719584.08248138,China,Max
2027,09_ROK,Northeast Asia,Carbon Neutral,666982.0,China_Max,4201.198924143297,2802124060.822944,China,Max
2027,08_JPN,Northeast Asia,Reference,210128.9999999998,China_Max,4201.198924143297,882793728.731306,China,Max
2027,09_ROK,Northeast Asia,Reference,184212.9999999999,China_Max,4201.198924143297,773915457.4132087,China,Max
2027,07_INA,Southeast Asia,Reference,24787.0,China_Max,4201.198924143297,104135117.7327399,China,Max
2027,07_INA,Southeast Asia,Carbon Neutral,355984.9999999999,China_Max,4201.198924143297,1495563799.0111508,China,Max
2027,08_JPN,Northeast Asia,Carbon Neutral,1323578.0000000005,China_Max,4201.198924143297,5560614469.619739,China,Max
2028,12_NZ,Oceania,Reference,27752.0,China_Max,3952.021542389592,109676501.84439595,China,Max
2028,16_RUS,Russia,Reference,26017.0,China_Max,3952.021542389592,102819744.46835001,China,Max
2028,13_PNG,Oceania,Carbon Neutral,854.9999999999,China_Max,3952.021542389592,3378978.4187427056,China,Max
2028,13_PNG,Oceania,Reference,154.0,China_Max,3952.021542389592,608611.3175279972,China,Max
2028,14_PE,Other Americas,Reference,14406.0,China_Max,3952.021542389592,56932822.33966446,China,Max
2028,15_RP,Southeast Asia,Carbon Neutral,33687.9999999999,China_Max,3952.021542389592,133135701.72002017,China,Max
2028,15_RP,Southeast Asia,Reference,5535.9999999999,China_Max,3952.021542389592,21878391.258668385,China,Max
2028,16_RUS,Russia,Carbon Neutral,1219621.0000000005,China_Max,3952.021542389592,4819968465.550738,China,Max
2028,17_SIN,Southeast Asia,Carbon Neutral,19987.9999999999,China_Max,3952.021542389592,78993006.58928278,China,Max
2028,14_PE,Other Americas,Carbon Neutral,87284.0,China_Max,3952.021542389592,344948248.3059332,China,Max
2028,18_CT,Northeast Asia,Carbon Neutral,256010.99999999988,China_Max,3952.021542389592,1011760987.0887014,China,Max
2028,18_CT,Northeast Asia,Reference,64520.99999999999,China_Max,3952.021542389592,254988381.93651885,China,Max
2028,19_THA,Southeast Asia,Carbon Neutral,469700.0,China_Max,3952.021542389592,1856264518.4603913,China,Max
